price_id,product_id,product_name,product_statement_descriptor,product_tax_code,description,created_utc,amount,currency,interval,interval_count,usage_type,aggregate_usage,billing_scheme,trial_period_days,tax_behavior,gst_rate_metadata,includes_gst_metadata,original_price_id_metadata,tax_amount_metadata,money_metadata,usage_limit_for_sessions_metadata,usage_limit_for_appointments_metadata,maximum_auto_renews_metadata,free_trial_metadata,includes_on_demand_metadata,minimum_auto_renews_metadata,studios_metadata,tax_rate_percent_metadata,validity_unit_metadata,location_metadata,freeze_duration_total_metadata,no_of_sessions_metadata,freeze_attempts_metadata,validity_metadata,price_after_tax_metadata,is_intro_offer_metadata,tax_bracket_id_metadata,city_from_host_id_metadata,activate_on_first_use_metadata,number_of_events_metadata,price_type_metadata,paid_trial_amount_metadata,allow_first_membership_only_metadata,auto_renew_metadata,membership_id_metadata,featured_metadata,subscription_type_metadata,pre_tax_price_metadata,duration_unit_metadata,host_id_metadata,type_metadata,modified_at_metadata,counts_as_free_for_payroll_metadata,guest_combined_usage_limit_metadata,price_metadata,duration_metadata,combined_usage_limit_enabled_metadata,host_name_metadata,city_metadata,is_guest_pass_enabled_metadata,disabled_metadata,is_single_buy_metadata,free_trial_duration_in_days_metadata,membership_name_metadata,valid_for_metadata,created_at_metadata,session_count_metadata,order_number_metadata,momence_id_metadata
price_1SvKHEFDEp8YEMWaytd06pNL,prod_Tt3JdxTK3U3Xaf,Newcomer 8 Class Package,,,Bengaluru,2026-01-30 16:10,8715.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0aFDEp8YEMWa9TS6QoCU,,,,,0,false,false,0,Kenkere House,5%,days,Bengaluru,60,8,2,60,8715,false,3457,Bengaluru,true,,fixed-price,0,false,false,426901,false,absolute,8300,days,33905,subscription,2025-09-22T07:28:09.125Z,false,0,8300,60,false,,Bengaluru,false,false,true,7,,60 days,2025-05-12T09:58:43.089Z,,,426901
price_1SvKHBFDEp8YEMWawbCgXoSu,prod_Tt3JbSKzoYcId6,6 Private Classes & 2 Studio Single Classes,,,Bengaluru,2026-01-30 16:10,27248.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0YFDEp8YEMWasLHEHNG2,,,2,6,0,false,false,0,Kenkere House,5%,days,Bengaluru,30,8,1,30,27248,false,3457,Bengaluru,true,,fixed-price,0,false,false,498632,false,absolute,25950,days,33905,subscription,2025-09-22T07:28:25.597Z,false,0,25950,30,false,,Bengaluru,false,false,false,7,,30 days,2025-08-21T09:03:07.413Z,2,,498632
price_1SvKH9FDEp8YEMWa53olhd9l,prod_Tt3JN8dpuSW9BY,Studio 4 Private Class Package,,,Bengaluru,2026-01-30 16:10,11550.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0VFDEp8YEMWaVR6bSi77,,,,4,0,false,false,0,Kenkere House,5%,days,Bengaluru,30,4,1,30,11550,false,3457,Bengaluru,true,,fixed-price,0,false,false,523700,false,absolute,11000,days,33905,subscription,2025-09-22T07:28:55.933Z,false,0,11000,30,false,,Bengaluru,false,false,false,7,,30 days,2025-09-08T06:31:44.026Z,4,,523700
price_1SvKH6FDEp8YEMWaBMiz3hDw,prod_Tt3J5xOMWv4O2a,Copper + Cloves Single Class Package,,,Bengaluru,2026-01-30 16:10,945.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0SFDEp8YEMWaksGKHGx3,,,,,,,,,Kenkere House,5%,days,Bengaluru,7,1,0,7,945,false,3457,Bengaluru,true,1,fixed-price,0,false,false,548528,true,absolute,900,days,33905,package-events,2025-12-15T09:51:07.149Z,false,0,900,7,false,,Bengaluru,false,false,false,7,,7 days,2025-10-01T12:58:38.264Z,1,,548528
price_1SvKH4FDEp8YEMWagtCVxvbE,prod_Tt3JXxzR54Gkb9,Copper + Cloves Credit,,,Bengaluru,2026-01-30 16:10,473.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0QFDEp8YEMWa0oFUBuiP,,,,,,,,,Kenkere House,5%,days,Bengaluru,7,1,0,7,473,false,3457,Bengaluru,true,1,fixed-price,0,false,false,548529,false,absolute,450,days,33905,package-events,2025-10-01T13:01:21.405Z,false,0,450,7,false,,Bengaluru,false,false,false,7,,7 days,2025-10-01T13:01:21.405Z,1,,548529
price_1SvKH1FDEp8YEMWaqQSz23bX,prod_Tt3JFDqxBspvNj,Copper + Cloves 10 Class Pack,,,Bengaluru,2026-01-30 16:10,8505.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0NFDEp8YEMWas3pm1t2W,,,10,,0,false,false,0,Kenkere House,5%,days,Bengaluru,90,10,3,90,8505,false,3457,Bengaluru,true,,fixed-price,0,false,false,555182,true,absolute,8100,days,33905,subscription,2025-10-27T06:43:32.127Z,false,0,8100,90,false,,Bengaluru,false,false,false,7,,90 days,2025-10-14T08:59:57.939Z,10,,555182
price_1SvKGyFDEp8YEMWa9BH4OBc9,prod_Tt3JjaERmrCw0y,Anniversary Starter Pack,,,Bengaluru,2026-01-30 16:10,13125.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0KFDEp8YEMWacVwoOjs4,,,12,0,0,false,false,0,Kenkere House,5%,days,Bengaluru,45,0,2,45,13125,false,3457,Bengaluru,false,,fixed-price,0,false,false,563318,false,absolute,12500,days,33905,subscription,2025-10-29T08:29:00.065Z,false,0,12500,45,false,,Bengaluru,false,false,true,7,,45 days,2025-10-29T08:27:02.739Z,12,,563318
price_1SvKGwFDEp8YEMWajbVtZ8T9,prod_Tt3JM2mcfdJasG,Festive 5 Package,,,Bengaluru,2026-01-30 16:10,4673.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0IFDEp8YEMWaWcyOWnws,,,,,,,,,Kenkere House,5%,days,Bengaluru,14,5,0,14,4673,false,3457,Bengaluru,true,5,fixed-price,0,false,false,597491,false,absolute,4450,days,33905,package-events,2025-12-13T06:29:23.972Z,false,0,4450,14,false,,Bengaluru,false,false,true,7,,14 days,2025-12-13T06:29:23.972Z,5,,597491
price_1SvKGtFDEp8YEMWaN5LhRzo4,prod_Tt3JhfPaeRkyjy,Virtual Private Class,,,Mumbai,2026-01-30 16:10,4725.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0FFDEp8YEMWajI4wFtF6,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,7,1,0,7,4725,false,36758,Mumbai,false,1,fixed-price,0,false,false,97977,false,absolute,4500,days,13752,package-events,2025-09-22T03:41:35.281Z,false,0,4500,,false,,Mumbai,false,false,false,7,,,2023-07-25T10:50:44.551Z,1,39,97977
price_1SvKGqFDEp8YEMWa0PyZQnJg,prod_Tt3JzdoOhuobqb,Studio Happy Hour Private,,,Mumbai,2026-01-30 16:10,3150.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0DFDEp8YEMWab1ksn1Jn,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,7,1,0,7,3150,false,36758,Mumbai,false,1,fixed-price,0,false,false,98500,false,absolute,3000,days,13752,package-events,2025-09-22T03:44:56.859Z,false,0,3000,,false,,Mumbai,false,false,false,7,,,2023-07-28T07:38:42.914Z,1,44,98500
price_1SvKGoFDEp8YEMWaAlm9guDh,prod_Tt3JzafOz9ANpC,Studio 3 Month U/L Monthly Installment,,,Mumbai,2026-01-30 16:10,15225.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0BFDEp8YEMWaPdZOPhoK,,,,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,30,999,1,30,15225,false,36758,Mumbai,true,,fixed-price,0,false,false,116641,false,absolute,14500,days,13752,subscription,2025-09-21T18:34:29.852Z,false,0,14500,30,false,,Mumbai,false,false,false,7,,30 days,2023-10-04T09:10:24.768Z,0,45,116641
price_1SvKGlFDEp8YEMWaOD4UDZJy,prod_Tt3JTSV0OLJobI,Studio Private Class X 10,,,Mumbai,2026-01-30 16:10,52500.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK08FDEp8YEMWaLifPEt3s,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,70,10,2,70,52500,false,36758,Mumbai,true,10,fixed-price,0,false,false,121839,false,absolute,50000,days,13752,package-events,2025-09-22T03:45:08.600Z,false,0,50000,70,false,,Mumbai,false,false,false,7,,70 days,2023-10-24T13:04:14.298Z,10,56,121839
price_1SvKGiFDEp8YEMWaDDgZbZAb,prod_Tt3JJFFC7F6A5P,Studio Annual Membership - Monthly Intsallment,,,Mumbai,2026-01-30 16:10,14438.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK06FDEp8YEMWaEwoy2lGT,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,30,999,1,30,14438,false,36758,Mumbai,false,,fixed-price,0,false,false,144454,false,absolute,13750,days,13752,subscription,2025-09-21T18:35:11.373Z,false,0,13750,30,false,,Mumbai,false,false,false,7,,30 days,2023-12-27T11:06:24.867Z,,60,144454
price_1SvKGfFDEp8YEMWaPZphm1bj,prod_Tt3JcZVJ5AJOrW,Virtual Private Class X 10,,,Mumbai,2026-01-30 16:09,47250.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK03FDEp8YEMWaufFqWKwf,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,70,10,2,70,47250,false,36758,Mumbai,true,10,fixed-price,0,false,false,149879,false,absolute,45000,days,13752,package-events,2025-09-22T03:45:24.791Z,false,0,45000,70,false,,Mumbai,false,false,false,7,,70 days,2024-01-12T11:42:05.191Z,10,61,149879
price_1SvKGdFDEp8YEMWar24ygw86,prod_Tt3JIjeFl71X2R,Newcomers 2 For 1,,,Mumbai,2026-01-30 16:09,1838.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK01FDEp8YEMWaFgtlJ9oz,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,14,2,0,14,1838,true,36758,Mumbai,true,2,fixed-price,0,false,false,240932,false,absolute,1750,days,13752,package-events,2026-01-01T05:41:57.466Z,false,0,1750,14,false,,Mumbai,false,false,true,7,,14 days,2024-07-30T10:44:56.739Z,2,,240932
price_1SvKGaFDEp8YEMWaiQ6EBJ2U,prod_Tt3JeE2rD8YfBr,Studio Extended 10 Single Class Pack,,,Mumbai,2026-01-30 16:09,15750.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzzFDEp8YEMWaLsYmlOMC,,,10,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,90,10,3,90,15750,false,36758,Mumbai,true,,fixed-price,0,false,false,395212,false,absolute,15000,days,13752,subscription,2025-09-21T18:35:20.113Z,false,0,15000,90,false,,Mumbai,false,false,false,7,,90 days,2025-03-18T11:05:58.514Z,10,,395212
price_1SvKGXFDEp8YEMWa5JjGYcja,prod_Tt3JMwglme7l4i,Studio Private - Anisha (Single Class),,,Mumbai,2026-01-30 16:09,6248.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzwFDEp8YEMWauplwPOlA,,5900,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,7,1,0,7,6248,false,36758,Mumbai,true,1,fixed-price,0,false,false,423238,false,absolute,5950,days,13752,package-events,2025-09-22T03:46:23.766Z,false,0,5950,7,false,,Mumbai,false,false,false,7,,7 days,2025-05-08T11:08:17.992Z,1,,423238
price_1SvKGUFDEp8YEMWa6KIAG6kv,prod_Tt3JrUf4h45YuF,Studio Privates - Anisha x 10,,,Mumbai,2026-01-30 16:09,62475.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzuFDEp8YEMWaevkoiwc1,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,70,10,2,70,62475,false,36758,Mumbai,true,10,fixed-price,0,false,false,423239,false,absolute,59500,days,13752,package-events,2025-09-22T03:46:45.213Z,false,0,59500,70,false,,Mumbai,false,false,false,7,,70 days,2025-05-08T11:10:38.386Z,10,,423239
price_1SvKGRFDEp8YEMWaJtase7Z1,prod_Tt3JDP7po84tGA,Virtual Private - Anisha,,,Mumbai,2026-01-30 16:09,5670.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzrFDEp8YEMWaDx8GmCmS,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,7,1,0,7,5670,false,36758,Mumbai,true,1,fixed-price,0,false,false,467480,false,absolute,5400,days,13752,package-events,2025-09-22T03:47:10.396Z,false,0,5400,7,false,,Mumbai,false,false,false,7,,7 days,2025-07-03T10:23:11.998Z,1,,467480
price_1SvKGOFDEp8YEMWaDzRvPTC2,prod_Tt3J8md7mQl2cn,Virtual Privates - Anisha x 10,,,Mumbai,2026-01-30 16:09,56700.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzpFDEp8YEMWac2WwOp5Z,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,500,10,17,500,56700,false,36758,Mumbai,true,10,fixed-price,0,false,false,467481,false,absolute,54000,days,13752,package-events,2025-09-22T03:47:21.800Z,false,0,54000,500,false,,Mumbai,false,false,false,7,,500 days,2025-07-03T10:25:15.636Z,10,,467481
price_1SvKGMFDEp8YEMWaoJmirwey,prod_Tt3JddR309Beia,Barre 1 month Unlimited,,,Mumbai,2026-01-30 16:09,16013.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzmFDEp8YEMWaHXtExHDB,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,30,999,1,30,16013,false,36758,Mumbai,true,,fixed-price,0,false,false,495695,false,absolute,15250,days,13752,subscription,2025-09-21T18:35:41.481Z,false,0,15250,30,false,,Mumbai,false,false,false,7,,30 days,2025-08-18T07:25:48.566Z,,,495695
price_1SvKGJFDEp8YEMWaOXwh31IP,prod_Tt3JcZMU9y6mlj,powerCycle 1 month Unlimited,,,Mumbai,2026-01-30 16:09,16013.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzjFDEp8YEMWaIcCBIbqH,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,30,999,1,30,16013,false,36758,Mumbai,true,,fixed-price,0,false,false,495696,false,absolute,15250,days,13752,subscription,2025-09-21T18:35:51.735Z,false,0,15250,30,false,,Mumbai,false,false,false,7,,30 days,2025-08-18T07:26:43.415Z,,,495696
price_1SvKGHFDEp8YEMWaJneADFwa,prod_Tt3JJS46ZT5mVZ,Strength Lab 1 month Unlimited,,,Mumbai,2026-01-30 16:09,16013.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzhFDEp8YEMWatpzzNgTw,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,30,999,1,30,16013,false,36758,Mumbai,true,,fixed-price,0,false,false,495697,false,absolute,15250,days,13752,subscription,2025-09-21T18:36:03.055Z,false,0,15250,30,false,,Mumbai,false,false,false,7,,30 days,2025-08-18T07:28:10.298Z,,,495697
price_1SvKGEFDEp8YEMWad3QvN5ii,prod_Tt3J74kD1b4XNv,Barre 3 months Unlimited,,,Mumbai,2026-01-30 16:09,45675.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzeFDEp8YEMWaxeLJhNmj,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,90,999,3,90,45675,false,36758,Mumbai,true,,fixed-price,0,false,false,495700,false,absolute,43500,days,13752,subscription,2025-09-21T18:36:45.892Z,false,0,43500,90,false,,Mumbai,false,false,false,7,,90 days,2025-08-18T07:54:36.022Z,,,495700
price_1SvKGBFDEp8YEMWaMwioEVUM,prod_Tt3JC1r0whpex1,powerCycle 3 months Unlimited,,,Mumbai,2026-01-30 16:09,45675.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzcFDEp8YEMWa5hYKpfha,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,90,999,3,90,45675,false,612,Mumbai,true,,fixed-price,0,false,false,495701,false,absolute,43500,days,13752,subscription,2025-08-18T08:11:37.626Z,false,0,43500,90,false,,Mumbai,false,false,false,7,,90 days,2025-08-18T07:55:53.914Z,,,495701
price_1SvKG8FDEp8YEMWaaIEBDp55,prod_Tt3J4wz72WYgdW,Strength Lab 3 months Unlimited,,,Mumbai,2026-01-30 16:09,16013.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzZFDEp8YEMWaWVx3vKC7,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,90,999,3,90,16013,false,36758,Mumbai,true,,fixed-price,0,false,false,495702,false,absolute,15250,days,13752,subscription,2025-09-21T18:36:55.491Z,false,0,15250,90,false,,Mumbai,false,false,false,7,,90 days,2025-08-18T07:56:20.919Z,,,495702
price_1SvKG5FDEp8YEMWaxyKRUnWL,prod_Tt3JDtlTbqYHo1,Barre 6 month Unlimited,,,Mumbai,2026-01-30 16:09,89775.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzXFDEp8YEMWahUGOSxyg,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,180,999,6,180,89775,false,36758,Mumbai,true,,fixed-price,0,false,false,495703,false,absolute,85500,days,13752,subscription,2025-09-21T18:37:04.657Z,false,0,85500,180,false,,Mumbai,false,false,false,7,,180 days,2025-08-18T07:58:17.254Z,,,495703
price_1SvKG2FDEp8YEMWaAkI8BQcv,prod_Tt3JJz5pPw2JUF,powerCycle 6 months Unlimited,,,Mumbai,2026-01-30 16:09,89775.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzUFDEp8YEMWabBez3gnV,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,180,999,6,180,89775,false,36758,Mumbai,true,,fixed-price,0,false,false,495704,false,absolute,85500,days,13752,subscription,2025-09-21T18:37:16.408Z,false,0,85500,180,false,,Mumbai,false,false,false,7,,180 days,2025-08-18T07:58:46.411Z,,,495704
price_1SvKFzFDEp8YEMWao2XUn92E,prod_Tt3JiKB424b0ws,Strength Lab 6 months Unlimited,,,Mumbai,2026-01-30 16:09,89775.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzSFDEp8YEMWat2K3Yyuc,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,180,999,6,180,89775,false,36758,Mumbai,true,,fixed-price,0,false,false,495705,false,absolute,85500,days,13752,subscription,2025-09-21T18:37:24.688Z,false,0,85500,180,false,,Mumbai,false,false,false,7,,180 days,2025-08-18T07:59:10.862Z,,,495705
price_1SvKFwFDEp8YEMWagYahaHEb,prod_Tt3J1SYRZwPQw8,Barre Annual Membership,,,Mumbai,2026-01-30 16:09,173250.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzPFDEp8YEMWa3ydgpXIk,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,365,999,12,365,173250,false,36758,Mumbai,true,,fixed-price,0,false,false,495706,false,absolute,165000,days,13752,subscription,2025-09-21T18:37:32.869Z,false,0,165000,365,false,,Mumbai,false,false,false,7,,365 days,2025-08-18T08:06:16.487Z,,,495706
price_1SvKFtFDEp8YEMWaHHTb2j38,prod_Tt3JFuCa1OgRmc,powerCycle Annual Membership,,,Mumbai,2026-01-30 16:09,173250.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzNFDEp8YEMWatPtR88yD,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,365,999,12,365,173250,false,36758,Mumbai,true,,fixed-price,0,false,false,495707,false,absolute,165000,days,13752,subscription,2025-09-21T18:37:40.249Z,false,0,165000,365,false,,Mumbai,false,false,false,7,,365 days,2025-08-18T08:06:51.685Z,,,495707
price_1SvKFqFDEp8YEMWa0f61gMw4,prod_Tt3J2hhrAeBdUK,Strength Lab Annual Membership,,,Mumbai,2026-01-30 16:09,173250.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzLFDEp8YEMWaWhPAZL88,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,365,999,12,365,173250,false,36758,Mumbai,true,,fixed-price,0,false,false,495708,false,absolute,165000,days,13752,subscription,2025-09-21T18:37:48.301Z,false,0,165000,365,false,,Mumbai,false,false,false,7,,365 days,2025-08-18T08:07:15.453Z,,,495708
price_1SvKFnFDEp8YEMWaEVupzuul,prod_Tt3JbjH5jZfnu8,Barre 2 week Unlimited,,,Mumbai,2026-01-30 16:09,8925.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzIFDEp8YEMWaRx9ORRe3,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,14,20,0,14,8925,false,36758,Mumbai,true,20,fixed-price,0,false,false,495714,false,absolute,8500,days,13752,package-events,2025-09-22T03:47:45.510Z,false,0,8500,14,false,,Mumbai,false,false,false,7,,14 days,2025-08-18T08:29:59.543Z,20,,495714
price_1SvKFkFDEp8YEMWa6Tj0RivN,prod_Tt3J2qPDZ7Qqzb,powerCycle 2 week Unlimited,,,Mumbai,2026-01-30 16:09,8925.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzGFDEp8YEMWaEJ6E3lvk,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,14,20,0,14,8925,false,36758,Mumbai,true,20,fixed-price,0,false,false,495715,false,absolute,8500,days,13752,package-events,2025-09-22T03:48:04.862Z,false,0,8500,14,false,,Mumbai,false,false,false,7,,14 days,2025-08-18T08:31:34.661Z,20,,495715
price_1SvKFhFDEp8YEMWag6lKscSF,prod_Tt3JD2sSj2lcn8,Strength Lab 2 week Unlimited,,,Mumbai,2026-01-30 16:08,8925.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzCFDEp8YEMWaygVejNS0,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,14,20,0,14,8925,false,36758,Mumbai,true,20,fixed-price,0,false,false,495716,false,absolute,8500,days,13752,package-events,2025-09-22T03:48:22.130Z,false,0,8500,14,false,,Mumbai,false,false,false,7,,14 days,2025-08-18T08:32:21.465Z,20,,495716
price_1SvKFeFDEp8YEMWaVAZplRmc,prod_Tt3JbbelPOYH0V,Owner's Special - 2 for 1,,,Mumbai,2026-01-30 16:08,1575.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJzAFDEp8YEMWaDQt4Pv3C,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,7,2,0,7,1575,false,612,Mumbai,true,2,fixed-price,0,false,false,500399,false,absolute,1500,days,13752,package-events,2025-08-26T12:29:51.251Z,false,0,1500,7,false,,Mumbai,false,false,false,7,,7 days,2025-08-25T13:13:15.145Z,2,,500399
price_1SvKFcFDEp8YEMWaMY1l6dzs,prod_Tt3J8ck7ofaoR9,1 Freeze Attempt,,,Mumbai,2026-01-30 16:08,1050.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJz8FDEp8YEMWaEPZKqLPh,,,0,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,7,0,0,7,1050,false,36758,Mumbai,false,,fixed-price,0,false,false,602418,false,absolute,1000,days,13752,subscription,2025-12-22T05:03:20.998Z,false,0,1000,7,false,,Mumbai,false,false,false,7,,7 days,2025-12-22T05:03:20.998Z,0,,602418
price_1SvKFYFDEp8YEMWa4onhqAEe,prod_Tt3JHLHhzo4OYD,Studio 57 Class Package,,,Mumbai,2026-01-30 16:08,99750.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJz5FDEp8YEMWattmspg4W,,,57,0,0,false,false,0,,,,,,,,,,false,36758,Mumbai,true,,fixed-price,0,false,false,634608,false,absolute,99750,days,13752,subscription,2026-01-28T10:29:30.018Z,false,0,99750,180,false,,Mumbai,false,false,false,7,,180 days,2026-01-28T10:29:30.018Z,57,,634608
price_1SvKFSFDEp8YEMWa6ISbqyAr,prod_Tt3JK3UKZPKZya,Studio Single Class,,,Mumbai,2026-01-30 16:08,1838.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJz3FDEp8YEMWa884rq1Wd,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,7,1,0,7,1838,false,36758,Mumbai,true,1,fixed-price,0,false,false,27845,true,absolute,1750,days,13752,package-events,2026-01-01T05:41:39.623Z,false,0,1750,7,false,,Mumbai,false,false,false,7,,7 days,2022-06-23T06:53:06.516Z,1,2,27845
price_1SvKF4FDEp8YEMWa16GbTW09,prod_Tt3JoWuItIvAAt,Studio 3 Month Unlimited Membership,,,Bengaluru,2026-01-30 16:08,42210.00,inr,,,,,per_unit,,unspecified,,true,price_1SvHD9FDEp8YEMWa007rE7Ck,,,,,0,false,false,0,Kenkere House,5%,days,Bengaluru,90,999,3,90,42210,false,3457,Bengaluru,true,,fixed-price,0,false,false,111534,true,absolute,40200,months,33905,subscription,2025-10-02T04:26:08.819Z,false,0,40200,3,false,,Bengaluru,false,false,false,7,,3 months,2023-09-15T09:49:06.605Z,,8,111534
price_1SvKF2FDEp8YEMWam5GB24zv,prod_Tt3JoWuItIvAAt,Studio 3 Month Unlimited Membership,,,Mumbai,2026-01-30 16:08,53288.00,inr,,,,,per_unit,,unspecified,,true,price_1SvJyhFDEp8YEMWavpjnRqoZ,,,,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,90,0,3,90,53288,false,36758,Mumbai,true,,fixed-price,0,false,false,69065,true,absolute,50750,months,13752,subscription,2025-12-19T09:58:49.280Z,false,0,50750,3,false,,Mumbai,false,false,false,7,,3 months,2023-04-26T08:04:49.906Z,0,28,69065
price_1SvJyhFDEp8YEMWavpjnRqoZ,prod_Tt3JoWuItIvAAt,Studio 3 Month Unlimited Membership,,,Mumbai,2026-01-30 15:51,53288.00,inr,,,,,per_unit,,unspecified,,true,price_1SvHD8FDEp8YEMWaMOy2AmyU,,,,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,90,0,3,90,53288,false,36758,Mumbai,true,,fixed-price,0,false,false,69065,true,absolute,50750,months,13752,subscription,2025-12-19T09:58:49.280Z,false,0,50750,3,false,,Mumbai,false,false,false,7,,3 months,2023-04-26T08:04:49.906Z,0,28,69065
price_1PLKPCFDEp8YEMWaV5vFVnuY,prod_QBhoJYtVshTHaU,3 Months Unlimited Membership with 10% discount,,,,2024-05-28 07:25,43808.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PKadFFDEp8YEMWaZx82wBz1,prod_QAwWjjdLp5WROF,12 Class Package with 12% Discount,,,,2024-05-26 06:32,14381.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PJA73FDEp8YEMWaoj6tRpQ4,prod_Q9T3gV8zkODQbk,10 class package with 10% discount,,,,2024-05-22 08:01,14868.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PImfzFDEp8YEMWanM59tBXq,prod_Q94pajURoLrcFn,3 Months Unlimited Monthly Payment,,,,2024-05-21 06:59,16225.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PI4rwFDEp8YEMWatqAU9dk3,prod_Q8LZOzRwAEGzO8,12 Class Package with 15% discount,,,,2024-05-19 08:13,13892.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_1PHkKZFDEp8YEMWapJSqBCPS,prod_Q80LD7q0lSRMHX,8 Class Package,,,,2024-05-18 10:17,11092.00,inr,,,,,per_unit,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
